종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A250060,모비스,20221209,8737,-8090,0,0,0,0,0,0,0,-1812,1165,0
A250060,모비스,20221208,19099,-17807,0,0,0,0,0,0,0,-1812,520,0
A250060,모비스,20221213,24972,-20168,0,0,0,0,0,0,0,7497,-12301,0
A250060,모비스,20221212,19892,-13104,0,0,0,0,0,0,0,1810,-8598,0
A250060,모비스,20221215,-135032,140470,0,0,0,0,0,0,0,-5998,560,0
A250060,모비스,20221214,-55523,61114,0,0,0,0,0,0,0,-5998,407,0
A250060,모비스,20221216,-23530,23830,0,0,0,0,0,0,0,-180,-120,0
A250060,모비스,20221219,-6053,5941,0,0,0,0,0,0,0,0,112,0
A250060,모비스,20221221,-53739,55178,0,0,0,0,0,0,0,-4304,2865,0
A250060,모비스,20221220,-45005,45918,0,0,0,0,0,0,0,-4304,3391,0
A250060,모비스,20221223,48078,-48702,4,4,0,0,0,0,0,20,600,0
A250060,모비스,20221222,9937,-9857,0,0,0,0,0,0,0,20,-100,0
A250060,모비스,20221227,14476,-14855,-1,-1,0,0,0,0,0,0,380,0
A250060,모비스,20221226,14661,-15090,-1,-1,0,0,0,0,0,0,430,0
A250060,모비스,20221229,52125,-52626,-2,-2,0,0,0,0,0,0,503,0
A250060,모비스,20221228,8827,-8829,-1,-1,0,0,0,0,0,0,3,0
A250060,모비스,20230102,25221,-26472,0,0,0,0,0,0,0,0,1251,0
A250060,모비스,20230104,-5754,5207,0,0,0,0,0,0,0,0,547,0
A250060,모비스,20230103,-7217,7122,0,0,0,0,0,0,0,0,95,0
A250060,모비스,20230106,-9651,9609,0,0,0,0,0,0,0,0,42,0
A250060,모비스,20230105,19428,-19670,0,0,0,0,0,0,0,0,242,0
A250060,모비스,20230110,-42810,40890,0,0,0,0,0,0,0,0,1920,0
A250060,모비스,20230109,-39168,37248,0,0,0,0,0,0,0,0,1920,0
A250060,모비스,20230112,122949,-121580,0,0,0,0,0,0,0,1958,-3327,0
A250060,모비스,20230111,-11240,11172,0,0,0,0,0,0,0,0,68,0
A250060,모비스,20230113,-146708,142686,5483,0,0,5483,0,0,0,0,-1461,0
A250060,모비스,20230116,-11115,11331,-94,0,0,-94,0,0,0,0,-122,0
A250060,모비스,20230118,17608,-11612,-5200,0,0,-5200,0,0,0,0,-796,0
A250060,모비스,20230117,26153,-21954,-3067,0,0,-3067,0,0,0,0,-1132,0
A250060,모비스,20230120,22650,-22361,-189,0,0,-189,0,0,0,0,-100,0
A250060,모비스,20230119,12620,-12431,-189,0,0,-189,0,0,0,0,0,0
A250060,모비스,20230126,-27493,26406,0,0,0,0,0,0,0,0,1087,0
A250060,모비스,20230125,-7100,6204,0,0,0,0,0,0,0,0,896,0
A250060,모비스,20230127,2225,-2245,0,0,0,0,0,0,0,0,20,0
A250060,모비스,20230130,-3528,3328,0,0,0,0,0,0,0,0,200,0
A250060,모비스,20230201,-92161,93357,0,0,0,0,0,0,0,-1,-1195,0
A250060,모비스,20230131,-29334,29633,0,0,0,0,0,0,0,-1,-298,0
A250060,모비스,20230203,-52043,52392,-1,-1,0,0,0,0,0,0,-348,0
A250060,모비스,20230202,-27679,27927,-1,-1,0,0,0,0,0,0,-247,0
A250060,모비스,20230207,-2511,2479,0,0,0,0,0,0,0,0,32,0
A250060,모비스,20230206,-15954,16913,0,0,0,0,0,0,0,0,-959,0
A250060,모비스,20230209,19189,-13374,0,0,0,0,0,0,0,-6000,185,0
A250060,모비스,20230208,21920,-16108,0,0,0,0,0,0,0,-6000,188,0
A250060,모비스,20230210,12144,-11744,0,0,0,0,0,0,0,0,-400,0
A250060,모비스,20230213,-22367,22477,0,0,0,0,0,0,0,0,-110,0
A250060,모비스,20230215,1022,-1124,0,0,0,0,0,0,0,0,102,0
A250060,모비스,20230214,-17549,17347,0,0,0,0,0,0,0,0,202,0
A250060,모비스,20230217,939,-1439,0,0,0,0,0,0,0,0,500,0
A250060,모비스,20230216,-11500,11400,0,0,0,0,0,0,0,0,100,0
A250060,모비스,20230221,-8963,5877,0,0,0,0,0,0,0,751,2335,0
A250060,모비스,20230220,-13196,11699,0,0,0,0,0,0,0,1,1496,0
A250060,모비스,20230223,4740,-5696,0,0,0,0,0,0,0,155,801,0
A250060,모비스,20230222,16366,-16797,0,0,0,0,0,0,0,150,281,0
A250060,모비스,20230224,297188,-288629,0,0,0,0,0,0,0,-5697,-2862,0
A250060,모비스,20230227,-179195,158175,11662,0,0,11662,0,0,0,7500,1858,0
A250060,모비스,20230228,9949,-2065,-11662,0,0,-11662,0,0,0,3000,778,0
A250060,모비스,20230303,-62073,40008,21000,21000,0,0,0,0,0,158,907,0
A250060,모비스,20230302,-47661,47596,0,0,0,0,0,0,0,158,-93,0
A250060,모비스,20230307,-95614,76519,19000,19000,0,0,0,0,0,-5,100,0
A250060,모비스,20230306,-38528,27533,11000,11000,0,0,0,0,0,-5,0,0
A250060,모비스,20230309,-50904,17432,34000,34000,0,0,0,0,0,-1,-527,0
A250060,모비스,20230308,-37843,16843,21000,21000,0,0,0,0,0,0,0,0
A250060,모비스,20230310,13058,41042,-54000,-54000,0,0,0,0,0,0,-100,0
A250060,모비스,20230313,31389,-32637,3657,3657,0,0,0,0,0,0,-2409,0
A250060,모비스,20230315,54306,-54423,0,0,0,0,0,0,0,143,-26,0
A250060,모비스,20230314,65885,-66059,0,0,0,0,0,0,0,200,-26,0
A250060,모비스,20230317,-58781,78307,-20000,-20000,0,0,0,0,0,0,474,0
A250060,모비스,20230316,10574,-10499,0,0,0,0,0,0,0,0,-75,0
A250060,모비스,20230321,131356,-120446,-3657,-3657,0,0,0,0,0,-7763,510,0
A250060,모비스,20230320,-10719,13736,-3657,-3657,0,0,0,0,0,0,640,0
A250060,모비스,20230323,11647,-11598,0,0,0,0,0,0,0,0,-49,0
A250060,모비스,20230322,10286,-10237,0,0,0,0,0,0,0,0,-49,0
