종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A056080,유진로봇,20221216,8338,-8338,0,0,0,0,0,0,0,0,0,0
A056080,유진로봇,20221219,-20849,20949,0,0,0,0,0,0,0,0,-100,0
A056080,유진로봇,20221221,86059,-84853,0,0,0,0,0,0,0,69,-1275,0
A056080,유진로봇,20221220,33941,-34471,0,0,0,0,0,0,0,29,501,0
A056080,유진로봇,20221223,77552,-54909,4,4,0,0,0,0,0,-22955,308,0
A056080,유진로봇,20221222,7272,-7178,0,0,0,0,0,0,0,35,-129,0
A056080,유진로봇,20221227,-2666,3252,-1,-1,0,0,0,0,0,-164,-421,0
A056080,유진로봇,20221226,6026,-5604,-1,-1,0,0,0,0,0,0,-421,0
A056080,유진로봇,20221229,18397,-18985,-2,-2,0,0,0,0,0,119,471,0
A056080,유진로봇,20221228,1432,-2053,-1,-1,0,0,0,0,0,0,622,0
A056080,유진로봇,20230102,19693,-20090,0,0,0,0,0,0,0,26,371,0
A056080,유진로봇,20230104,446,4647,0,0,0,0,0,0,0,-5094,1,0
A056080,유진로봇,20230103,11224,-6191,0,0,0,0,0,0,0,-5035,2,0
A056080,유진로봇,20230106,-83057,84570,0,0,0,0,0,0,0,-26,-1487,0
A056080,유진로봇,20230105,-5400,5597,0,0,0,0,0,0,0,-26,-171,0
A056080,유진로봇,20230110,16692,-56386,15921,0,0,15921,0,0,0,12348,11425,0
A056080,유진로봇,20230109,69338,-74628,0,0,0,0,0,0,0,-886,6176,0
A056080,유진로봇,20230112,-149992,170644,-15921,0,0,-15921,0,0,0,-1676,-3055,0
A056080,유진로봇,20230111,-52472,69562,-15921,0,0,-15921,0,0,0,99,-1268,0
A056080,유진로봇,20230113,14260,-17122,7076,0,0,0,0,0,0,-2495,-1719,7076
A056080,유진로봇,20230116,39286,-55451,3518,1,0,0,0,0,0,4998,7649,3517
A056080,유진로봇,20230118,31866,-16080,3460,0,0,3460,0,0,0,-12707,-6539,0
A056080,유진로봇,20230117,75425,-41031,0,0,0,0,0,0,0,-29272,-5122,0
A056080,유진로봇,20230120,-100290,111686,-10862,-2,0,3193,0,0,0,-7445,6911,-14053
A056080,유진로봇,20230119,-98396,94468,1928,1,0,15980,0,0,0,-3879,5879,-14053
A056080,유진로봇,20230126,6121,32300,-3193,0,0,-3193,0,0,0,-18674,-16554,0
A056080,유진로봇,20230125,81637,-52156,-3136,-1,0,-3135,0,0,0,-14756,-11589,0
A056080,유진로봇,20230127,-59796,21591,18825,0,0,18825,0,0,0,19181,199,0
A056080,유진로봇,20230130,-272888,284328,-18823,2,0,-18825,0,0,0,5575,1808,0
A056080,유진로봇,20230201,248000,-259277,-1,-1,0,0,0,0,0,12426,-1148,0
A056080,유진로봇,20230131,-229066,182232,29546,1,0,29545,0,0,0,18390,-1102,0
A056080,유진로봇,20230203,44525,-46808,4019,1484,0,0,0,0,0,-3414,1678,2535
A056080,유진로봇,20230202,86922,-86925,1,1,0,0,0,0,0,10,-8,0
A056080,유진로봇,20230207,101635,-80632,7800,512,0,-4672,0,0,0,-28889,86,11960
A056080,유진로봇,20230206,-32717,56654,1392,514,0,0,0,0,0,-21490,-3839,878
A056080,유진로봇,20230209,142102,-144243,1899,-1995,0,3680,0,0,0,466,-224,214
A056080,유진로봇,20230208,99907,-106144,7307,0,0,3680,0,0,0,465,-1535,3627
A056080,유진로봇,20230210,-64117,95870,1991,770,0,0,0,0,0,-32849,-895,1221
A056080,유진로봇,20230213,57269,-58567,-1,-1,0,0,0,0,0,-550,1849,0
A056080,유진로봇,20230215,39766,-50314,2083,806,0,0,0,0,0,7910,555,1277
A056080,유진로봇,20230214,71772,-76950,0,0,0,0,0,0,0,4910,268,0
A056080,유진로봇,20230217,4541,14340,-18389,0,0,0,0,0,0,-700,208,-18389
A056080,유진로봇,20230216,4461,14620,-18389,0,0,0,0,0,0,-700,8,-18389
A056080,유진로봇,20230221,10408,-28434,17075,0,0,5640,0,0,0,600,351,11435
A056080,유진로봇,20230220,-19657,7705,11435,0,0,0,0,0,0,200,317,11435
A056080,유진로봇,20230223,4929,-21809,5077,22421,0,-14846,0,0,0,5627,6176,-2498
A056080,유진로봇,20230222,2744,-2189,-11075,6000,0,-17075,0,0,0,-1000,11520,0
A056080,유진로봇,20230224,25357,-12386,-12226,-9997,0,-2229,0,0,0,0,-745,0
A056080,유진로봇,20230227,-10745,23770,-13000,-13000,0,0,0,0,0,1703,-1728,0
A056080,유진로봇,20230228,17361,-13360,2190,-999,0,0,0,0,3189,-1790,-4401,0
A056080,유진로봇,20230303,-268388,215159,43825,223,0,43602,0,0,0,6068,3336,0
A056080,유진로봇,20230302,-29046,10264,17588,0,0,17588,0,0,0,1042,152,0
A056080,유진로봇,20230307,-107965,-13603,-25441,573,0,-26014,0,0,0,156658,-9649,0
A056080,유진로봇,20230306,-54053,-49670,16984,775,0,16209,0,0,0,92348,-5609,0
A056080,유진로봇,20230309,-124055,107151,-793,-793,0,0,0,0,0,20166,-2469,0
A056080,유진로봇,20230308,-48209,34370,-514,-514,0,0,0,0,0,17718,-3365,0
A056080,유진로봇,20230310,-51773,51725,1040,402,0,0,0,0,0,-212,-780,638
A056080,유진로봇,20230313,-34406,34159,1071,414,0,0,0,0,0,-2789,1965,657
A056080,유진로봇,20230315,-118378,95365,23565,-4932,0,29792,0,0,0,2869,-3421,-1295
