종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A402030,코난테크놀로지,20230405,-4008,3789,276,0,0,339,0,1,0,0,-57,-64
A402030,코난테크놀로지,20230407,773,-7499,0,1,0,0,0,-1,0,7148,-422,0
A402030,코난테크놀로지,20230410,-23555,32202,-9047,50,0,-1980,0,0,0,504,-104,-7117
A402030,코난테크놀로지,20230412,7263,-1884,-2524,100,0,-1396,0,0,0,-2737,-118,-1228
A402030,코난테크놀로지,20230411,-3566,5130,-296,1100,0,-1396,0,0,0,-1159,-109,0
A402030,코난테크놀로지,20230414,24468,-12776,601,601,0,0,0,0,0,-12966,673,0
A402030,코난테크놀로지,20230413,13101,-5168,-100,-100,0,0,0,0,0,-8371,538,0
A402030,코난테크놀로지,20230418,33777,-10911,-699,-700,0,0,0,1,0,-22220,53,0
A402030,코난테크놀로지,20230417,11317,-261,301,300,0,0,0,1,0,-11238,-119,0
A402030,코난테크놀로지,20230420,-15787,18173,2874,444,0,2304,0,0,0,-5385,125,126
A402030,코난테크놀로지,20230419,-12169,14676,3051,717,0,2334,0,0,0,-5425,-133,0
A402030,코난테크놀로지,20230421,19344,2708,555,-877,0,1432,0,0,0,-22561,-46,0
A402030,코난테크놀로지,20230424,-10051,10429,-70,1,0,-71,0,0,0,-391,83,0
A402030,코난테크놀로지,20230426,-8461,-2335,8785,7863,0,922,0,0,0,2282,-271,0
A402030,코난테크놀로지,20230425,-6811,7363,-390,0,0,-390,0,0,0,-180,18,0
A402030,코난테크놀로지,20230428,34127,-31214,377,1137,0,-760,0,0,0,-3373,83,0
A402030,코난테크놀로지,20230427,31294,-30403,345,1137,0,-792,0,0,0,-1243,7,0
A402030,코난테크놀로지,20230502,-15513,17072,436,0,0,436,0,0,0,-1950,-45,0
A402030,코난테크놀로지,20230504,14197,-14711,-180,0,0,-180,0,0,0,639,55,0
A402030,코난테크놀로지,20230503,15189,-14988,-180,0,0,-180,0,0,0,-72,51,0
A402030,코난테크놀로지,20230508,-11476,10688,1,1,0,0,0,0,0,716,71,0
A402030,코난테크놀로지,20230510,5943,-5375,-184,-183,0,0,0,-1,0,-538,154,0
A402030,코난테크놀로지,20230509,10219,-10244,-61,-60,0,0,0,-1,0,-1,87,0
A402030,코난테크놀로지,20230512,-18631,18842,1,0,0,0,0,1,0,-15,-197,0
A402030,코난테크놀로지,20230511,-14185,14268,0,0,0,0,0,0,0,-12,-71,0
A402030,코난테크놀로지,20230516,3940,-5315,1403,0,0,1403,0,0,0,4,-32,0
A402030,코난테크놀로지,20230515,148,-1504,1403,0,0,1403,0,0,0,-3,-44,0
A402030,코난테크놀로지,20230518,-23216,21432,1467,100,0,1367,0,0,0,276,41,0
A402030,코난테크놀로지,20230517,-10306,9947,447,140,0,307,0,0,0,-101,13,0
A402030,코난테크놀로지,20230519,-14821,-8100,22061,1692,0,9479,0,0,10000,746,114,890
A402030,코난테크놀로지,20230522,5212,-6786,1046,64,0,357,0,0,0,541,-13,625
A402030,코난테크놀로지,20230524,9760,-9595,124,-218,494,493,0,60,0,-273,-16,-705
A402030,코난테크놀로지,20230523,-2666,2553,0,0,0,0,0,0,0,151,-38,0
A402030,코난테크놀로지,20230526,55590,-19113,-3006,-1500,0,-1875,0,0,0,-33698,227,369
A402030,코난테크놀로지,20230525,38997,-15205,10802,-234,0,-1440,0,0,0,-34990,396,12476
A402030,코난테크놀로지,20230530,3185,-105,-2335,-600,-2,-1503,0,0,0,-765,20,-230
A402030,코난테크놀로지,20230601,1178,-430,55,0,0,0,0,55,0,-887,84,0
A402030,코난테크놀로지,20230531,1721,-871,53,0,0,0,0,53,0,-888,-15,0
A402030,코난테크놀로지,20230602,1491,-3425,1898,700,0,1198,0,0,0,1,35,0
A402030,코난테크놀로지,20230605,-4425,4396,38,0,38,0,0,0,0,1,-10,0
A402030,코난테크놀로지,20230607,3569,-3731,0,0,0,0,0,0,0,4,158,0
A402030,코난테크놀로지,20230609,-2123,-1088,4426,-1204,0,5630,0,0,0,-1360,145,0
A402030,코난테크놀로지,20230608,1889,-1642,-300,-300,0,0,0,0,0,1,52,0
A402030,코난테크놀로지,20230613,5362,3,-2465,-1053,-1,-1411,0,0,0,-3048,148,0
A402030,코난테크놀로지,20230612,2625,-1259,-1468,-57,0,-1411,0,0,0,21,81,0
A402030,코난테크놀로지,20230615,12835,4321,-10163,-8534,0,-1675,0,0,0,-6969,-24,46
A402030,코난테크놀로지,20230614,16607,-1325,-8461,-8505,0,-2,0,0,0,-6970,149,46
A402030,코난테크놀로지,20230616,3081,-3880,162,162,0,0,0,0,0,449,188,0
A402030,코난테크놀로지,20230619,-286,181,200,-50,0,250,0,0,0,-136,41,0
A402030,코난테크놀로지,20230621,4518,-1230,-2603,-519,0,-2084,0,0,0,-660,-25,0
A402030,코난테크놀로지,20230620,-3109,3385,-343,-343,0,0,0,0,0,10,57,0
A402030,코난테크놀로지,20230623,154,-104,16,11,0,5,0,0,0,-162,96,0
A402030,코난테크놀로지,20230622,-1060,1002,2,2,0,0,0,0,0,-30,86,0
