종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A060280,큐렉소,20230118,-4717,7213,-2577,-2577,0,0,0,0,0,125,-44,0
A060280,큐렉소,20230117,5209,-4369,-836,-836,0,0,0,0,0,40,-44,0
A060280,큐렉소,20230120,-21419,-3218,4,4,0,0,0,0,0,24156,477,0
A060280,큐렉소,20230119,-174,-11548,84,2,0,82,0,0,0,11156,482,0
A060280,큐렉소,20230126,-32595,7004,8501,1001,0,1500,0,0,6000,15071,2019,0
A060280,큐렉소,20230125,-47485,21286,6500,0,0,1500,0,0,5000,18561,1138,0
A060280,큐렉소,20230127,-4238,3729,0,0,0,0,0,0,0,1000,-491,0
A060280,큐렉소,20230130,-3247,5438,0,0,0,0,0,0,0,0,-2191,0
A060280,큐렉소,20230201,15551,-27946,13922,2000,0,4922,0,0,7000,-1978,451,0
A060280,큐렉소,20230131,-20268,16684,4554,0,0,2554,0,0,2000,16,-986,0
A060280,큐렉소,20230203,3221,2435,-4923,-1,0,-4922,0,0,0,-583,-150,0
A060280,큐렉소,20230202,-10869,14078,-3432,-1,0,-3431,0,0,0,-570,793,0
A060280,큐렉소,20230207,-37348,39012,-501,-501,0,0,0,0,0,8,-1171,0
A060280,큐렉소,20230206,-33994,35297,0,0,0,0,0,0,0,8,-1311,0
A060280,큐렉소,20230209,6628,-1773,721,721,0,0,0,0,0,-5697,121,0
A060280,큐렉소,20230208,-7429,7368,1,1,0,0,0,0,0,0,60,0
A060280,큐렉소,20230210,-15791,15821,-101,-101,0,0,0,0,0,0,71,0
A060280,큐렉소,20230213,-5574,6454,-619,-619,0,0,0,0,0,-262,1,0
A060280,큐렉소,20230215,15487,-18662,3457,3457,0,0,0,0,0,-627,345,0
A060280,큐렉소,20230214,11657,-12611,1306,1306,0,0,0,0,0,-627,275,0
A060280,큐렉소,20230217,-50192,17112,-3436,-3436,0,0,0,0,0,36451,65,0
A060280,큐렉소,20230216,-11054,6502,-2496,-2496,0,0,0,0,0,7000,48,0
A060280,큐렉소,20230221,-34768,-3659,-16,-16,0,0,0,0,0,38444,-1,0
A060280,큐렉소,20230220,-28692,4257,-16,-16,0,0,0,0,0,24451,0,0
A060280,큐렉소,20230223,-18897,8675,0,0,0,0,0,0,0,9280,942,0
A060280,큐렉소,20230222,7193,-15769,593,593,0,0,0,0,0,8000,-17,0
A060280,큐렉소,20230224,-82539,98679,595,0,0,595,0,0,0,-15373,-1362,0
A060280,큐렉소,20230227,24835,-42037,16111,16706,0,-595,0,0,0,244,847,0
A060280,큐렉소,20230228,-29776,52830,5890,194,0,5696,0,0,0,-29682,738,0
A060280,큐렉소,20230303,89233,-33622,-15206,-11102,0,-2104,0,0,-2000,-46094,5689,0
A060280,큐렉소,20230302,133510,-92970,-7489,135,0,-5624,0,0,-2000,-33270,219,0
A060280,큐렉소,20230307,-60807,65971,1808,2150,0,-577,0,0,0,-429,-6543,235
A060280,큐렉소,20230306,-25218,30710,1,1,0,0,0,0,0,1040,-6533,0
A060280,큐렉소,20230309,46185,-45435,-74,151,0,-464,0,0,0,-1254,578,239
A060280,큐렉소,20230308,40686,-41109,-355,-14,0,-341,0,0,0,200,578,0
A060280,큐렉소,20230310,-22276,21674,570,340,0,0,0,0,0,-18,50,230
A060280,큐렉소,20230313,4813,-3386,-1365,-641,0,-20,0,0,0,20,-82,-704
A060280,큐렉소,20230315,80703,-89823,10093,0,0,-407,0,0,10000,-490,-483,500
A060280,큐렉소,20230314,21601,-31648,10258,-13,0,-229,0,0,10000,-10,-201,500
A060280,큐렉소,20230317,-96771,110239,250948,27885,18636,230170,0,-60000,0,-263411,-1005,34257
A060280,큐렉소,20230316,-21625,70708,112476,15596,2264,83314,0,0,0,-163298,1739,11302
A060280,큐렉소,20230321,853807,-194910,-229960,-17125,-11379,-155292,0,0,-32436,-419797,-9140,-13728
A060280,큐렉소,20230320,785993,-210185,-146470,-4787,0,-119453,0,0,-32436,-425409,-3929,10206
A060280,큐렉소,20230323,635467,28480,130073,150779,0,7062,0,0,0,-793460,-560,-27768
A060280,큐렉소,20230322,269653,8953,25420,22666,0,9195,0,0,0,-309486,5460,-6441
A060280,큐렉소,20230324,-265128,318652,-37073,-51951,0,14878,0,0,0,-22081,5630,0
A060280,큐렉소,20230327,416390,-313803,-97590,-11402,-5288,-39224,0,0,0,-4638,-359,-41676
A060280,큐렉소,20230329,8890,7500,-14297,-879,-1969,-11449,0,0,0,-3930,1837,0
A060280,큐렉소,20230328,33528,-31037,-480,-480,0,0,0,0,0,-2017,6,0
A060280,큐렉소,20230331,27043,-45593,10369,10369,0,0,0,0,0,4259,3922,0
A060280,큐렉소,20230330,7698,-11454,1744,1744,0,0,0,0,0,-371,2383,0
A060280,큐렉소,20230404,23403,32632,-69696,-69696,0,0,0,0,0,14397,-736,0
A060280,큐렉소,20230403,-132233,138135,-16852,-16852,0,0,0,0,0,10791,159,0
A060280,큐렉소,20230406,53607,-3641,-43171,-64271,0,21100,0,0,0,-7029,234,0
A060280,큐렉소,20230405,-82197,128199,-27141,-57480,0,27206,0,0,0,-14775,-4086,3133
A060280,큐렉소,20230407,14110,-3219,-6643,-3729,0,-2914,0,0,0,-6121,1873,0
A060280,큐렉소,20230410,-26016,15798,3083,942,0,-2859,0,0,5000,901,6234,0
A060280,큐렉소,20230412,22373,8205,-34079,-34079,0,0,0,0,0,281,3220,0
A060280,큐렉소,20230411,-26910,26429,0,0,0,0,0,0,0,-201,682,0
A060280,큐렉소,20230414,31018,26536,-50000,-63354,0,13354,0,0,0,2198,-9752,0
A060280,큐렉소,20230413,-46064,67398,-16646,-30000,0,13354,0,0,0,-24,-4664,0
A060280,큐렉소,20230418,-52808,17857,39936,37086,0,2850,0,0,0,-6072,1087,0
A060280,큐렉소,20230417,-70326,73509,-69,-69,0,0,0,0,0,-3191,77,0
A060280,큐렉소,20230420,-110018,37331,66920,69244,0,-2324,0,0,0,4556,1211,0
A060280,큐렉소,20230419,-19777,1315,15988,14034,0,1954,0,0,0,2302,172,0
A060280,큐렉소,20230421,16728,-58004,41753,-1236,0,-526,0,0,43515,-857,380,0
A060280,큐렉소,20230424,13488,-19854,7373,-921,0,0,0,0,8294,-700,-307,0
A060280,큐렉소,20230426,-19429,18490,-1789,-2999,0,1210,0,0,0,803,1925,0
A060280,큐렉소,20230425,-11939,11925,-2405,-2999,0,594,0,0,0,571,1848,0
A060280,큐렉소,20230428,-689,-8988,4805,5230,0,-425,0,0,0,3300,1572,0
A060280,큐렉소,20230427,-7218,912,5141,5000,0,141,0,0,0,0,1165,0
A060280,큐렉소,20230502,-69326,68039,-330,-230,0,-100,0,0,0,698,919,0
A060280,큐렉소,20230504,-70264,-10527,36656,0,0,-333,0,0,36989,43523,612,0
A060280,큐렉소,20230503,-7711,-11375,18154,0,0,-193,0,0,18347,371,561,0
A060280,큐렉소,20230508,32208,-3376,-29037,-28685,0,-352,0,0,0,548,-343,0
A060280,큐렉소,20230510,22886,73920,-57321,-57321,0,0,0,0,0,-18735,-20750,0
A060280,큐렉소,20230509,40337,-12440,-28685,-28685,0,0,0,0,0,717,71,0
A060280,큐렉소,20230512,-51180,71169,-45948,-57368,0,0,0,0,11420,26007,-48,0
A060280,큐렉소,20230511,-28863,56590,-28684,-28684,0,0,0,0,0,1004,-47,0
A060280,큐렉소,20230516,-19696,14213,667,667,0,0,0,0,0,4495,321,0
A060280,큐렉소,20230515,-8747,3584,663,663,0,0,0,0,0,4343,157,0
A060280,큐렉소,20230518,-39204,39526,-1,-1,0,0,0,0,0,-140,-181,0
A060280,큐렉소,20230517,-26559,26690,0,0,0,0,0,0,0,-150,19,0
A060280,큐렉소,20230519,-21514,21245,1,1,0,0,0,0,0,-1,269,0
A060280,큐렉소,20230522,34168,-34170,6,6,0,0,0,0,0,0,-4,0
A060280,큐렉소,20230524,-26099,20569,2005,2005,0,0,0,0,0,3379,146,0
A060280,큐렉소,20230523,-27697,24499,3002,3002,0,0,0,0,0,50,146,0
A060280,큐렉소,20230526,-11992,-29674,-1289,-1289,0,0,0,0,0,43294,-339,0
A060280,큐렉소,20230525,-3216,-17722,-4,-4,0,0,0,0,0,21098,-156,0
A060280,큐렉소,20230530,22334,-26004,-6172,-6172,0,0,0,0,0,9593,249,0
A060280,큐렉소,20230601,-62338,60308,1999,1999,0,0,0,0,0,100,-69,0
A060280,큐렉소,20230531,-44862,44813,-1,-1,0,0,0,0,0,100,-50,0
A060280,큐렉소,20230602,-72356,61671,10029,8529,0,1500,0,0,0,649,7,0
A060280,큐렉소,20230605,83454,-72853,2813,313,0,0,0,0,0,-11741,-1673,2500
A060280,큐렉소,20230607,101789,-115414,5918,-4306,0,-1500,0,0,0,8100,-393,11724
A060280,큐렉소,20230609,-70806,-47452,86108,7338,0,11270,0,0,0,23240,8910,67500
A060280,큐렉소,20230608,-15894,-15151,30820,220,0,1505,0,0,0,-540,765,29095
A060280,큐렉소,20230613,-860,44774,-41125,-2146,0,-7193,0,0,0,-4024,1235,-31786
A060280,큐렉소,20230612,72925,-39541,-27609,-2007,0,-7193,0,0,0,-4981,-794,-18409
A060280,큐렉소,20230615,-4523,-13655,17063,-5269,0,5177,0,0,0,518,597,17155
A060280,큐렉소,20230614,-16088,-2312,17291,-5041,0,5177,0,0,0,499,610,17155
A060280,큐렉소,20230616,-1367,745,687,-264,0,749,0,0,0,-331,266,202
A060280,큐렉소,20230619,-56904,26168,23073,7595,0,-417,0,0,0,6135,1528,15895
A060280,큐렉소,20230621,60976,-70594,7887,2485,0,0,0,0,0,-1079,2810,5402
A060280,큐렉소,20230620,59877,-66520,686,686,0,0,0,0,0,3605,2352,0
A060280,큐렉소,20230623,-28964,2091,-8357,16177,0,-11554,0,0,-5000,28796,6434,-7980
A060280,큐렉소,20230622,-130319,129093,-20800,3734,0,-11554,0,0,-5000,22537,-511,-7980
